"dataset","seed_id","seed","sample_id","batch","run_order","within_batch_order","reference_type","assignment","exposed_as_control","member_injection_ids"
"mtbls79","SPLIT09",202608009,"Batch08_QC36","8",156,6,"pooled_QC","training",TRUE,"Batch08_QC36"
"mtbls79","SPLIT09",202608009,"Batch08_QC37","8",162,12,"pooled_QC","training",TRUE,"Batch08_QC37"
"mtbls79","SPLIT09",202608009,"Batch08_QC38","8",166,16,"pooled_QC","hidden",FALSE,"Batch08_QC38"
"mtbls79","SPLIT09",202608009,"Batch08_QC39","8",172,22,"pooled_QC","training",TRUE,"Batch08_QC39"
"mtbls79","SPLIT10",202608010,"batch01_QC01","1",1,1,"pooled_QC","training",TRUE,"batch01_QC01"
"mtbls79","SPLIT10",202608010,"batch01_QC02","1",2,2,"pooled_QC","hidden",FALSE,"batch01_QC02"
"mtbls79","SPLIT10",202608010,"batch01_QC03","1",3,3,"pooled_QC","training",TRUE,"batch01_QC03"
"mtbls79","SPLIT10",202608010,"batch01_QC04","1",7,7,"pooled_QC","training",TRUE,"batch01_QC04"
"mtbls79","SPLIT10",202608010,"batch01_QC05","1",13,13,"pooled_QC","hidden",FALSE,"batch01_QC05"
"mtbls79","SPLIT10",202608010,"batch01_QC06","1",18,18,"pooled_QC","hidden",FALSE,"batch01_QC06"
"mtbls79","SPLIT10",202608010,"batch01_QC07","1",23,23,"pooled_QC","training",TRUE,"batch01_QC07"
"mtbls79","SPLIT10",202608010,"batch02_QC08","2",29,6,"pooled_QC","training",TRUE,"batch02_QC08"
"mtbls79","SPLIT10",202608010,"batch02_QC09","2",35,12,"pooled_QC","training",TRUE,"batch02_QC09"
"mtbls79","SPLIT10",202608010,"batch02_QC10","2",41,18,"pooled_QC","hidden",FALSE,"batch02_QC10"
"mtbls79","SPLIT10",202608010,"batch02_QC11","2",47,24,"pooled_QC","training",TRUE,"batch02_QC11"
"mtbls79","SPLIT10",202608010,"batch03_QC12","3",53,6,"pooled_QC","training",TRUE,"batch03_QC12"
"mtbls79","SPLIT10",202608010,"batch03_QC13","3",59,12,"pooled_QC","training",TRUE,"batch03_QC13"
"mtbls79","SPLIT10",202608010,"batch03_QC14","3",65,18,"pooled_QC","hidden",FALSE,"batch03_QC14"
"mtbls79","SPLIT10",202608010,"batch03_QC15","3",71,24,"pooled_QC","training",TRUE,"batch03_QC15"
"mtbls79","SPLIT10",202608010,"batch04_QC16","4",76,5,"pooled_QC","training",TRUE,"batch04_QC16"
"mtbls79","SPLIT10",202608010,"batch04_QC17","4",81,10,"pooled_QC","hidden",FALSE,"batch04_QC17"
"mtbls79","SPLIT10",202608010,"batch04_QC18","4",87,16,"pooled_QC","training",TRUE,"batch04_QC18"
"mtbls79","SPLIT10",202608010,"batch04_QC19","4",91,20,"pooled_QC","training",TRUE,"batch04_QC19"
"mtbls79","SPLIT10",202608010,"batch05_QC20","5",92,1,"pooled_QC","training",TRUE,"batch05_QC20"
"mtbls79","SPLIT10",202608010,"batch05_QC21","5",97,6,"pooled_QC","hidden",FALSE,"batch05_QC21"
"mtbls79","SPLIT10",202608010,"batch05_QC22","5",101,10,"pooled_QC","training",TRUE,"batch05_QC22"
"mtbls79","SPLIT10",202608010,"batch05_QC23","5",104,13,"pooled_QC","training",TRUE,"batch05_QC23"
"mtbls79","SPLIT10",202608010,"batch05_QC24","5",108,17,"pooled_QC","training",TRUE,"batch05_QC24"
"mtbls79","SPLIT10",202608010,"Batch06_QC25","6",109,1,"pooled_QC","training",TRUE,"Batch06_QC25"
"mtbls79","SPLIT10",202608010,"Batch06_QC26","6",112,4,"pooled_QC","hidden",FALSE,"Batch06_QC26"
"mtbls79","SPLIT10",202608010,"Batch06_QC27","6",118,10,"pooled_QC","training",TRUE,"Batch06_QC27"
"mtbls79","SPLIT10",202608010,"Batch06_QC28","6",123,15,"pooled_QC","hidden",FALSE,"Batch06_QC28"
"mtbls79","SPLIT10",202608010,"Batch06_QC29","6",128,20,"pooled_QC","training",TRUE,"Batch06_QC29"
"mtbls79","SPLIT10",202608010,"Batch07_QC30","7",129,1,"pooled_QC","training",TRUE,"Batch07_QC30"
"mtbls79","SPLIT10",202608010,"Batch07_QC31","7",135,7,"pooled_QC","hidden",FALSE,"Batch07_QC31"
"mtbls79","SPLIT10",202608010,"Batch07_QC32","7",140,12,"pooled_QC","training",TRUE,"Batch07_QC32"
"mtbls79","SPLIT10",202608010,"Batch07_QC33","7",145,17,"pooled_QC","hidden",FALSE,"Batch07_QC33"
"mtbls79","SPLIT10",202608010,"Batch07_QC34","7",150,22,"pooled_QC","training",TRUE,"Batch07_QC34"
"mtbls79","SPLIT10",202608010,"Batch08_QC36","8",156,6,"pooled_QC","training",TRUE,"Batch08_QC36"
"mtbls79","SPLIT10",202608010,"Batch08_QC37","8",162,12,"pooled_QC","training",TRUE,"Batch08_QC37"
"mtbls79","SPLIT10",202608010,"Batch08_QC38","8",166,16,"pooled_QC","hidden",FALSE,"Batch08_QC38"
"mtbls79","SPLIT10",202608010,"Batch08_QC39","8",172,22,"pooled_QC","training",TRUE,"Batch08_QC39"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 1","B1",10,1,"reference_QC","training",TRUE,"LCMS sample 1"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 21","B1",30,21,"reference_QC","training",TRUE,"LCMS sample 21"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 40","B1",49,40,"reference_QC","hidden",FALSE,"LCMS sample 40"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 59","B1",68,59,"reference_QC","training",TRUE,"LCMS sample 59"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 79","B1",88,79,"reference_QC","training",TRUE,"LCMS sample 79"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 80","B2",89,1,"reference_QC","training",TRUE,"LCMS sample 80"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 100","B2",109,21,"reference_QC","training",TRUE,"LCMS sample 100"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 120","B2",129,41,"reference_QC","training",TRUE,"LCMS sample 120"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 140","B2",149,61,"reference_QC","training",TRUE,"LCMS sample 140"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 154","B2",167,75,"reference_QC","hidden",FALSE,"LCMS sample 154"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 157","B2",171,78,"reference_QC","training",TRUE,"LCMS sample 157"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 158","B9",183,1,"reference_QC","training",TRUE,"LCMS sample 158"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 178","B9",203,21,"reference_QC","training",TRUE,"LCMS sample 178"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 198","B9",223,41,"reference_QC","hidden",FALSE,"LCMS sample 198"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 217","B9",242,60,"reference_QC","training",TRUE,"LCMS sample 217"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 236","B9",261,79,"reference_QC","training",TRUE,"LCMS sample 236"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 237","B10",262,1,"reference_QC","training",TRUE,"LCMS sample 237"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 249","B10",274,13,"reference_QC","training",TRUE,"LCMS sample 249"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 261","B10",286,25,"reference_QC","hidden",FALSE,"LCMS sample 261"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 273","B10",298,37,"reference_QC","training",TRUE,"LCMS sample 273"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 284","B10",309,48,"reference_QC","training",TRUE,"LCMS sample 284"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 285","B7",322,1,"reference_QC","training",TRUE,"LCMS sample 285"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 305","B7",342,21,"reference_QC","training",TRUE,"LCMS sample 305"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 324","B7",362,40,"reference_QC","training",TRUE,"LCMS sample 324"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 344","B7",382,60,"reference_QC","hidden",FALSE,"LCMS sample 344"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 363","B7",401,79,"reference_QC","training",TRUE,"LCMS sample 363"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 364","B8",402,1,"reference_QC","training",TRUE,"LCMS sample 364"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 384","B8",422,21,"reference_QC","training",TRUE,"LCMS sample 384"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 404","B8",455,41,"reference_QC","hidden",FALSE,"LCMS sample 404"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 424","B8",475,61,"reference_QC","training",TRUE,"LCMS sample 424"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 443","B8",494,80,"reference_QC","training",TRUE,"LCMS sample 443"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 444","B3",507,1,"reference_QC","training",TRUE,"LCMS sample 444"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 463","B3",526,20,"reference_QC","hidden",FALSE,"LCMS sample 463"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 482","B3",545,39,"reference_QC","training",TRUE,"LCMS sample 482"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 502","B3",565,59,"reference_QC","training",TRUE,"LCMS sample 502"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 522","B3",585,79,"reference_QC","training",TRUE,"LCMS sample 522"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 523","B4",586,1,"reference_QC","training",TRUE,"LCMS sample 523"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 542","B4",605,20,"reference_QC","training",TRUE,"LCMS sample 542"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 562","B4",625,40,"reference_QC","training",TRUE,"LCMS sample 562"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 582","B4",645,60,"reference_QC","hidden",FALSE,"LCMS sample 582"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 601","B4",665,79,"reference_QC","training",TRUE,"LCMS sample 601"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 602","B5",678,1,"reference_QC","training",TRUE,"LCMS sample 602"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 622","B5",698,21,"reference_QC","hidden",FALSE,"LCMS sample 622"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 642","B5",718,41,"reference_QC","training",TRUE,"LCMS sample 642"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 661","B5",737,60,"reference_QC","training",TRUE,"LCMS sample 661"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 681","B5",757,80,"reference_QC","training",TRUE,"LCMS sample 681"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 682","B6",758,1,"reference_QC","training",TRUE,"LCMS sample 682"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 702","B6",778,21,"reference_QC","hidden",FALSE,"LCMS sample 702"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 722","B6",798,41,"reference_QC","training",TRUE,"LCMS sample 722"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 741","B6",817,60,"reference_QC","training",TRUE,"LCMS sample 741"
"batchcorr_set1","SPLIT01",202608001,"LCMS sample 761","B6",837,80,"reference_QC","training",TRUE,"LCMS sample 761"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 1","B1",10,1,"reference_QC","training",TRUE,"LCMS sample 1"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 21","B1",30,21,"reference_QC","training",TRUE,"LCMS sample 21"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 40","B1",49,40,"reference_QC","training",TRUE,"LCMS sample 40"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 59","B1",68,59,"reference_QC","hidden",FALSE,"LCMS sample 59"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 79","B1",88,79,"reference_QC","training",TRUE,"LCMS sample 79"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 80","B2",89,1,"reference_QC","training",TRUE,"LCMS sample 80"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 100","B2",109,21,"reference_QC","training",TRUE,"LCMS sample 100"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 120","B2",129,41,"reference_QC","hidden",FALSE,"LCMS sample 120"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 140","B2",149,61,"reference_QC","training",TRUE,"LCMS sample 140"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 154","B2",167,75,"reference_QC","training",TRUE,"LCMS sample 154"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 157","B2",171,78,"reference_QC","training",TRUE,"LCMS sample 157"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 158","B9",183,1,"reference_QC","training",TRUE,"LCMS sample 158"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 178","B9",203,21,"reference_QC","training",TRUE,"LCMS sample 178"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 198","B9",223,41,"reference_QC","training",TRUE,"LCMS sample 198"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 217","B9",242,60,"reference_QC","hidden",FALSE,"LCMS sample 217"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 236","B9",261,79,"reference_QC","training",TRUE,"LCMS sample 236"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 237","B10",262,1,"reference_QC","training",TRUE,"LCMS sample 237"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 249","B10",274,13,"reference_QC","training",TRUE,"LCMS sample 249"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 261","B10",286,25,"reference_QC","training",TRUE,"LCMS sample 261"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 273","B10",298,37,"reference_QC","hidden",FALSE,"LCMS sample 273"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 284","B10",309,48,"reference_QC","training",TRUE,"LCMS sample 284"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 285","B7",322,1,"reference_QC","training",TRUE,"LCMS sample 285"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 305","B7",342,21,"reference_QC","training",TRUE,"LCMS sample 305"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 324","B7",362,40,"reference_QC","hidden",FALSE,"LCMS sample 324"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 344","B7",382,60,"reference_QC","training",TRUE,"LCMS sample 344"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 363","B7",401,79,"reference_QC","training",TRUE,"LCMS sample 363"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 364","B8",402,1,"reference_QC","training",TRUE,"LCMS sample 364"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 384","B8",422,21,"reference_QC","training",TRUE,"LCMS sample 384"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 404","B8",455,41,"reference_QC","training",TRUE,"LCMS sample 404"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 424","B8",475,61,"reference_QC","hidden",FALSE,"LCMS sample 424"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 443","B8",494,80,"reference_QC","training",TRUE,"LCMS sample 443"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 444","B3",507,1,"reference_QC","training",TRUE,"LCMS sample 444"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 463","B3",526,20,"reference_QC","training",TRUE,"LCMS sample 463"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 482","B3",545,39,"reference_QC","hidden",FALSE,"LCMS sample 482"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 502","B3",565,59,"reference_QC","training",TRUE,"LCMS sample 502"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 522","B3",585,79,"reference_QC","training",TRUE,"LCMS sample 522"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 523","B4",586,1,"reference_QC","training",TRUE,"LCMS sample 523"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 542","B4",605,20,"reference_QC","hidden",FALSE,"LCMS sample 542"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 562","B4",625,40,"reference_QC","training",TRUE,"LCMS sample 562"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 582","B4",645,60,"reference_QC","training",TRUE,"LCMS sample 582"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 601","B4",665,79,"reference_QC","training",TRUE,"LCMS sample 601"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 602","B5",678,1,"reference_QC","training",TRUE,"LCMS sample 602"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 622","B5",698,21,"reference_QC","training",TRUE,"LCMS sample 622"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 642","B5",718,41,"reference_QC","hidden",FALSE,"LCMS sample 642"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 661","B5",737,60,"reference_QC","training",TRUE,"LCMS sample 661"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 681","B5",757,80,"reference_QC","training",TRUE,"LCMS sample 681"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 682","B6",758,1,"reference_QC","training",TRUE,"LCMS sample 682"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 702","B6",778,21,"reference_QC","training",TRUE,"LCMS sample 702"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 722","B6",798,41,"reference_QC","hidden",FALSE,"LCMS sample 722"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 741","B6",817,60,"reference_QC","training",TRUE,"LCMS sample 741"
"batchcorr_set1","SPLIT02",202608002,"LCMS sample 761","B6",837,80,"reference_QC","training",TRUE,"LCMS sample 761"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 1","B1",10,1,"reference_QC","training",TRUE,"LCMS sample 1"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 21","B1",30,21,"reference_QC","hidden",FALSE,"LCMS sample 21"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 40","B1",49,40,"reference_QC","training",TRUE,"LCMS sample 40"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 59","B1",68,59,"reference_QC","training",TRUE,"LCMS sample 59"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 79","B1",88,79,"reference_QC","training",TRUE,"LCMS sample 79"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 80","B2",89,1,"reference_QC","training",TRUE,"LCMS sample 80"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 100","B2",109,21,"reference_QC","training",TRUE,"LCMS sample 100"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 120","B2",129,41,"reference_QC","training",TRUE,"LCMS sample 120"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 140","B2",149,61,"reference_QC","hidden",FALSE,"LCMS sample 140"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 154","B2",167,75,"reference_QC","training",TRUE,"LCMS sample 154"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 157","B2",171,78,"reference_QC","training",TRUE,"LCMS sample 157"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 158","B9",183,1,"reference_QC","training",TRUE,"LCMS sample 158"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 178","B9",203,21,"reference_QC","hidden",FALSE,"LCMS sample 178"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 198","B9",223,41,"reference_QC","training",TRUE,"LCMS sample 198"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 217","B9",242,60,"reference_QC","training",TRUE,"LCMS sample 217"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 236","B9",261,79,"reference_QC","training",TRUE,"LCMS sample 236"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 237","B10",262,1,"reference_QC","training",TRUE,"LCMS sample 237"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 249","B10",274,13,"reference_QC","training",TRUE,"LCMS sample 249"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 261","B10",286,25,"reference_QC","hidden",FALSE,"LCMS sample 261"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 273","B10",298,37,"reference_QC","training",TRUE,"LCMS sample 273"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 284","B10",309,48,"reference_QC","training",TRUE,"LCMS sample 284"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 285","B7",322,1,"reference_QC","training",TRUE,"LCMS sample 285"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 305","B7",342,21,"reference_QC","hidden",FALSE,"LCMS sample 305"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 324","B7",362,40,"reference_QC","training",TRUE,"LCMS sample 324"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 344","B7",382,60,"reference_QC","training",TRUE,"LCMS sample 344"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 363","B7",401,79,"reference_QC","training",TRUE,"LCMS sample 363"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 364","B8",402,1,"reference_QC","training",TRUE,"LCMS sample 364"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 384","B8",422,21,"reference_QC","training",TRUE,"LCMS sample 384"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 404","B8",455,41,"reference_QC","hidden",FALSE,"LCMS sample 404"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 424","B8",475,61,"reference_QC","training",TRUE,"LCMS sample 424"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 443","B8",494,80,"reference_QC","training",TRUE,"LCMS sample 443"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 444","B3",507,1,"reference_QC","training",TRUE,"LCMS sample 444"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 463","B3",526,20,"reference_QC","hidden",FALSE,"LCMS sample 463"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 482","B3",545,39,"reference_QC","training",TRUE,"LCMS sample 482"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 502","B3",565,59,"reference_QC","training",TRUE,"LCMS sample 502"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 522","B3",585,79,"reference_QC","training",TRUE,"LCMS sample 522"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 523","B4",586,1,"reference_QC","training",TRUE,"LCMS sample 523"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 542","B4",605,20,"reference_QC","training",TRUE,"LCMS sample 542"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 562","B4",625,40,"reference_QC","training",TRUE,"LCMS sample 562"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 582","B4",645,60,"reference_QC","hidden",FALSE,"LCMS sample 582"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 601","B4",665,79,"reference_QC","training",TRUE,"LCMS sample 601"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 602","B5",678,1,"reference_QC","training",TRUE,"LCMS sample 602"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 622","B5",698,21,"reference_QC","training",TRUE,"LCMS sample 622"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 642","B5",718,41,"reference_QC","training",TRUE,"LCMS sample 642"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 661","B5",737,60,"reference_QC","hidden",FALSE,"LCMS sample 661"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 681","B5",757,80,"reference_QC","training",TRUE,"LCMS sample 681"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 682","B6",758,1,"reference_QC","training",TRUE,"LCMS sample 682"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 702","B6",778,21,"reference_QC","training",TRUE,"LCMS sample 702"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 722","B6",798,41,"reference_QC","training",TRUE,"LCMS sample 722"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 741","B6",817,60,"reference_QC","hidden",FALSE,"LCMS sample 741"
"batchcorr_set1","SPLIT03",202608003,"LCMS sample 761","B6",837,80,"reference_QC","training",TRUE,"LCMS sample 761"
"batchcorr_set1","SPLIT04",202608004,"LCMS sample 1","B1",10,1,"reference_QC","training",TRUE,"LCMS sample 1"
"batchcorr_set1","SPLIT04",202608004,"LCMS sample 21","B1",30,21,"reference_QC","training",TRUE,"LCMS sample 21"
"batchcorr_set1","SPLIT04",202608004,"LCMS sample 40","B1",49,40,"reference_QC","training",TRUE,"LCMS sample 40"
"batchcorr_set1","SPLIT04",202608004,"LCMS sample 59","B1",68,59,"reference_QC","hidden",FALSE,"LCMS sample 59"
